N, WxH, Clock, Param0, Param1, Param2
4, 160x160, 5460710, 0.1, 0.2, 3, asm1
5, 160x160, 4627823, 0.1, 0.2, 3, asm1
6, 160x160, 5395740, 0.1, 0.2, 3, asm1
7, 160x160, 3550973, 0.1, 0.2, 3, asm1
8, 160x160, 4496617, 0.1, 0.2, 3, asm1
9, 160x160, 5161696, 0.1, 0.2, 3, asm1
10, 160x160, 9071966, 0.1, 0.2, 3, asm1
11, 160x160, 4496670, 0.1, 0.2, 3, asm1
12, 160x160, 5758465, 0.1, 0.2, 3, asm1
13, 160x160, 3562556, 0.1, 0.2, 3, asm1
14, 160x160, 5995000, 0.1, 0.2, 3, asm1
15, 160x160, 3721394, 0.1, 0.2, 3, asm1
16, 160x160, 3502432, 0.1, 0.2, 3, asm1
17, 160x160, 8995542, 0.1, 0.2, 3, asm1
18, 160x160, 7400109, 0.1, 0.2, 3, asm1
19, 160x160, 3761303, 0.1, 0.2, 3, asm1
20, 160x160, 4905350, 0.1, 0.2, 3, asm1
21, 160x160, 3721239, 0.1, 0.2, 3, asm1
22, 160x160, 6395205, 0.1, 0.2, 3, asm1
23, 160x160, 4686454, 0.1, 0.2, 3, asm1
24, 160x160, 5138840, 0.1, 0.2, 3, asm1
25, 160x160, 5396035, 0.1, 0.2, 3, asm1
26, 160x160, 4013700, 0.1, 0.2, 3, asm1
27, 160x160, 5396880, 0.1, 0.2, 3, asm1
28, 160x160, 3481521, 0.1, 0.2, 3, asm1
29, 160x160, 3609216, 0.1, 0.2, 3, asm1
30, 160x160, 3571674, 0.1, 0.2, 3, asm1
31, 160x160, 3721063, 0.1, 0.2, 3, asm1
32, 160x160, 3670105, 0.1, 0.2, 3, asm1
33, 160x160, 3572531, 0.1, 0.2, 3, asm1
34, 160x160, 3616070, 0.1, 0.2, 3, asm1
35, 160x160, 3554580, 0.1, 0.2, 3, asm1
36, 160x160, 5489816, 0.1, 0.2, 3, asm1
37, 160x160, 5748865, 0.1, 0.2, 3, asm1
38, 160x160, 3503959, 0.1, 0.2, 3, asm1
39, 160x160, 6202415, 0.1, 0.2, 3, asm1
40, 160x160, 6207520, 0.1, 0.2, 3, asm1
41, 160x160, 6014390, 0.1, 0.2, 3, asm1
42, 160x160, 3563403, 0.1, 0.2, 3, asm1
43, 160x160, 4938128, 0.1, 0.2, 3, asm1
44, 160x160, 5395910, 0.1, 0.2, 3, asm1
45, 160x160, 5437305, 0.1, 0.2, 3, asm1
46, 160x160, 3588851, 0.1, 0.2, 3, asm1
47, 160x160, 6833832, 0.1, 0.2, 3, asm1
48, 160x160, 3721727, 0.1, 0.2, 3, asm1
49, 160x160, 5978999, 0.1, 0.2, 3, asm1
50, 160x160, 5721170, 0.1, 0.2, 3, asm1
51, 160x160, 3992624, 0.1, 0.2, 3, asm1
52, 160x160, 6090475, 0.1, 0.2, 3, asm1
53, 160x160, 6746169, 0.1, 0.2, 3, asm1
54, 160x160, 3536778, 0.1, 0.2, 3, asm1
55, 160x160, 4692924, 0.1, 0.2, 3, asm1
56, 160x160, 6797382, 0.1, 0.2, 3, asm1
57, 160x160, 4366405, 0.1, 0.2, 3, asm1
58, 160x160, 5396690, 0.1, 0.2, 3, asm1
59, 160x160, 3615903, 0.1, 0.2, 3, asm1
60, 160x160, 3737214, 0.1, 0.2, 3, asm1
61, 160x160, 3547342, 0.1, 0.2, 3, asm1
62, 160x160, 8330079, 0.1, 0.2, 3, asm1
63, 160x160, 3626962, 0.1, 0.2, 3, asm1
64, 160x160, 5395665, 0.1, 0.2, 3, asm1
65, 160x160, 3634956, 0.1, 0.2, 3, asm1
66, 160x160, 6841544, 0.1, 0.2, 3, asm1
67, 160x160, 3616582, 0.1, 0.2, 3, asm1
68, 160x160, 4691256, 0.1, 0.2, 3, asm1
69, 160x160, 5681040, 0.1, 0.2, 3, asm1
70, 160x160, 3527624, 0.1, 0.2, 3, asm1
71, 160x160, 3481482, 0.1, 0.2, 3, asm1
72, 160x160, 4745716, 0.1, 0.2, 3, asm1
73, 160x160, 4549804, 0.1, 0.2, 3, asm1
74, 160x160, 3584294, 0.1, 0.2, 3, asm1
75, 160x160, 4619593, 0.1, 0.2, 3, asm1
76, 160x160, 3585527, 0.1, 0.2, 3, asm1
77, 160x160, 4553429, 0.1, 0.2, 3, asm1
